stop_id,stop_code,stop_name,stop_lat,stop_lon
SMV002,SMV002,S.MARIA DELLA VERSA Cella - SP162/SP45,45.00296105,9.2780472
SMV003,SMV003,S.MARIA DELLA VERSA Case Nuove - SP186,44.98825503,9.30794749
SMV004,SMV004,S.MARIA DELLA VERSA Case Nuove - SP186,44.98823558,9.30791296
SMV005,SMV005,S.MARIA DELLA VERSA Vittorio Veneto,44.98573035,9.30066013
SMV006,SMV006,"S.MARIA DELLA VERSA Pizzofreddo - SP42, 61",44.96500162,9.32429081
SMV007,SMV007,S.MARIA DELLA VERSA Sannazzaro (Ca' Galotti),45.0102097,9.27497382
SMV008,SMV008,S.MARIA DELLA VERSA Sannazzaro (Ca' Galotti),45.0102164,9.27489351
SMV009,SMV009,S.MARIA DELLA VERSA Soriasco - SP42,44.97487348,9.30599494
SMV010,SMV010,S.MARIA DELLA VERSA Squarzine - SP162,45.00100536,9.28514135
SMV011,SMV011,S.MARIA DELLA VERSA Torrone - SP189,44.99117623,9.32355725
SMV012,SMV012,S.MARIA DELLA VERSA Torrone - SP189,44.9911546,9.32372233
SMV013,SMV013,S.MARIA DELLA VERSA Valdamonte - SP189,44.98844507,9.31856657
SMV014,SMV014,S.MARIA DELLA VERSA Valdamonte - SP189,44.98825758,9.31807225
SMV015,SMV015,"S.MARIA DELLA VERSA Begoglio, 34",44.99879893,9.29365794
SMV016,SMV016,"S.MARIA DELLA VERSA Crispi, 194",44.99463957,9.29806004
SMV017,SMV017,S.MARIA DELLA VERSA Crispi/Pianella,44.98924313,9.30183395
SMV019,SMV019,S.MARIA DELLA VERSA Crispi/Pianella,44.98922402,9.30174708
SMV020,SMV020,"S.MARIA DELLA VERSA Crispi, 194",44.99455752,9.29791341
SMV021,SMV021,"S.MARIA DELLA VERSA Begoglio, 34",44.99879033,9.29378628
SMV025,SMV025,S.MARIA DELLA VERSA Squarzine - SP162,45.00106519,9.28527945
SMV026,SMV026,S.MARIA DELLA VERSA Vittorio Veneto,44.98584186,9.3007201
SNB001,SNB001,SANNAZZARO DE' BURGONDI Mattei (ENI - Ingresso 2),45.0932802,8.87919368
SNB002,SNB002,SANNAZZARO DE' BURGONDI Mezzano,45.10047478,8.93504049
SNB003,SNB003,SANNAZZARO DE' BURGONDI S.Francesco (Campo Sportivo),45.11023565,8.91478081
SNB004,SNB004,SANNAZZARO DE' BURGONDI Sannazzaro (Scuole),45.10532312,8.91016938
SNB005,SNB005,SANNAZZARO DE' BURGONDI Cavour (Comune),45.10209883,8.90650584
SNB006,SNB006,SANNAZZARO DE' BURGONDI Roma/Fornaci,45.09970679,8.90828529
SNB007,SNB007,SANNAZZARO DE' BURGONDI S.Bernardino/Roma,45.10083984,8.90846742
SNB008,SNB008,SANNAZZARO DE' BURGONDI Buscarella - SP206,45.08756448,8.90590623
SNB009,SNB009,SANNAZZARO DE' BURGONDI Da Vinci/Pacinotti,45.09614208,8.90677844
SNB010,SNB010,SANNAZZARO DE' BURGONDI Loreto/Case Nuove,45.10358613,8.90372003
SNB011,SNB011,SANNAZZARO DE' BURGONDI Rossini/Mongini,45.10939124,8.90988456
SNB012,SNB012,SANNAZZARO DE' BURGONDI Mattei (ENI),45.09841986,8.8919342
SNB013,SNB013,SANNAZZARO DE' BURGONDI FS - Marconi,45.10535388,8.905393
SNB015,SNB015,"SANNAZZARO DE' BURGONDI Italia, 46",45.1059211,8.91200936
SNB016,SNB016,SANNAZZARO DE' BURGONDI Mattei (ENI - Ingresso 2),45.09326447,8.87920602
SNB017,SNB017,SANNAZZARO DE' BURGONDI Mezzano,45.10046539,8.93502582
SNB019,SNB019,SANNAZZARO DE' BURGONDI Mattei (ENI),45.0982739,8.89188445
SNB020,SNB020,SANNAZZARO DE' BURGONDI FS - Marconi,45.10527273,8.90524158
SNB021,SNB021,SANNAZZARO DE' BURGONDI Mazzini/Palestro,45.10338231,8.90723631
SNB023,SNB023,SANNAZZARO DE' BURGONDI Buscarella - SP206,45.08751988,8.90597318
SNB024,SNB024,SANNAZZARO DE' BURGONDI Da Vinci/Pacinotti,45.09574172,8.90669506
SNB025,SNB025,SANNAZZARO DE' BURGONDI Roma/Peschiera,45.09969701,8.90815123
SNB026,SNB026,SANNAZZARO DE' BURGONDI S.Bernardino/Roma,45.10081904,8.90842531
SNB027,SNB027,SANNAZZARO DE' BURGONDI Cavour (Comune),45.10198874,8.90681991
SNB028,SNB028,SANNAZZARO DE' BURGONDI Loreto/XI Febbraio,45.10352184,8.90364502
SNB029,SNB029,SANNAZZARO DE' BURGONDI Marconi/XI Febbraio,45.10437915,8.90647239
SNB030,SNB030,SANNAZZARO DE' BURGONDI Marconi/XI Febbraio,45.10448312,8.90664433
SNB031,SNB031,SANNAZZARO DE' BURGONDI Sannazzaro (Scuole),45.10523182,8.91010656
SNB032,SNB032,SANNAZZARO DE' BURGONDI Savasini - Balossa Bigli,45.07737815,8.91777996
SNB033,SNB033,SANNAZZARO DE' BURGONDI Savasini - Balossa Bigli,45.0773364,8.91745775
SNB035,SNB035,SANNAZZARO DE' BURGONDI Gramsci/Voghera,45.09755274,8.90915513
SOM001,SOM001,SOMMO S.Fedele/Laudi (Acquaria),45.13579933,9.08663295
SOM002,SOM002,SOMMO SP35 (Bivio Mezzana Corti),45.11772756,9.11372776
SOM003,SOM003,SOMMO Roma (Municipio),45.12881955,9.08264513
SPO001,SPO001,S.CIPRIANO PO Roma/Tizzoni,45.10845785,9.2827605
SPT001,SPT001,SILVANO PIETRA Umberto I/Giorgi (Chiesa),45.03961222,8.94750339
SPT002,SPT002,SILVANO PIETRA Umberto I/Giorgi (Chiesa),45.03992613,8.94782231
SPT003,SPT003,SILVANO PIETRA Veneto (Posta),45.04132566,8.9483876
SPT004,SPT004,SILVANO PIETRA Villani/Circonvallazione,45.03960011,8.94405435
SPT005,SPT005,SILVANO PIETRA Villani/Circonvallazione,45.03966356,8.94398309
SRL002,SRL002,SARTIRANA LOMELLINA Cavour/Risorgimento (FS),45.1133241,8.66903257
SSS001,SSS001,SPESSA Scuri,45.11343037,9.3487956
SSS002,SSS002,SPESSA Scuri,45.11338548,9.34921198
SSS003,SSS003,SPESSA Sostegno - SP9 Pavia,45.13310511,9.34676931
STR001,STR001,STRADELLA Casa Berni - Repubblica,45.0540213,9.30092036
STR002,STR002,STRADELLA Casa Berni - Repubblica,45.05402971,9.30081934
STR004,STR004,STRADELLA SP10 Emilia (Bivio Casa Massimini),45.06673356,9.32453911
STR005,STR005,STRADELLA SP10 Emilia (Bivio Casa Massimini),45.0668364,9.32444091
STR010,STR010,STRADELLA Vittorio Veneto,45.07604802,9.298371
STR011,STR011,STRADELLA Vittorio Veneto,45.07597593,9.29835985
STR012,STR012,STRADELLA Di Vittorio/Della Repubblica (Scuole),45.06818212,9.30537921
STR015,STR015,STRADELLA FS - Nazionale,45.0789481,9.30051618
STR017,STR017,STRADELLA FS - Nazionale,45.07901842,9.30053199
STR018,STR018,STRADELLA Allea/Di Vittorio,45.07526449,9.3056213
STR019,STR019,STRADELLA Battisti/99 Ostaggi,45.07580693,9.30442388
STR020,STR020,STRADELLA De Pretis (Ospedale),45.07588931,9.28929993
STR026,STR026,STRADELLA Libertà/Monastero,45.07559538,9.28055423
STR032,STR032,STRADELLA SP10 Emilia/Curiel/Buozzi,45.07419381,9.31189331
STR033,STR033,STRADELLA SP10 Emilia/Curiel/Buozzi,45.07433785,9.31196534
STR046,STR046,STRADELLA Di Vittorio/Della Repubblica (Scuole),45.06822497,9.30528275
STR053,STR053,STRADELLA Nazionale (Zona Commerciale),45.0773775,9.28063551
STR054,STR054,STRADELLA Po/Valle d'Aosta (FS),45.08022455,9.30234076
STR055,STR055,STRADELLA Po/Valle d'Aosta (FS),45.08018688,9.30242559
SUA001,SUA001,SUARDI Roma/Rondino,45.03526846,8.74127648
SUA002,SUA002,SUARDI Balduzzi (Chiesa),45.03487031,8.74158239
SVI001,SVI001,S.ALESSIO CON VIALONE SP2 (Cascina Guardabiate),45.23130285,9.22459062
SVI002,SVI002,S.ALESSIO CON VIALONE SP2 Cà de' Zetti/Delle Rondini,45.22462662,9.20952188
SVI003,SVI003,S.ALESSIO CON VIALONE SP2 Cà de' Zetti/Delle Rondini,45.22449722,9.20969172
SVI004,SVI004,S.ALESSIO CON VIALONE SP2 (Cascina Guardabiate),45.23150567,9.22514947
SVI005,SVI005,S.ALESSIO CON VIALONE Degli Ontani/Vialone,45.22332749,9.22894337
SZI004,SZI004,SIZIANO Roma/Negri (Chiesa),45.31926654,9.20036641
SZI005,SZI005,SIZIANO Roma/Negri (Chiesa),45.31961381,9.20007697
SZI006,SZI006,SIZIANO S.Rocco/Cantalupo,45.31605547,9.20267008
SZI007,SZI007,SIZIANO Casamatta/S.Vitale,45.31301247,9.20521746
SZI008,SZI008,SIZIANO Casamatta/S.Vitale,45.31282312,9.20533115
SZI009,SZI009,SIZIANO S.Rocco/Cantalupo,45.31634506,9.20227792
SZI010,SZI010,"SIZIANO S.Teresa, 38",45.32405577,9.20083658
SZI011,SZI011,"SIZIANO S.Teresa, 38",45.32426291,9.2008187
SZP001,SZP001,S.ZENONE PO Dei Caduti/Dei Salici,45.10796509,9.35572174
SZP004,SZP004,S.ZENONE PO Dei Caduti/Dei Salici,45.10803054,9.35598819
SZP005,SZP005,S.ZENONE PO Matteotti (Chiesa),45.10883979,9.36391333
SZP006,SZP006,S.ZENONE PO Matteotti (Chiesa),45.10888762,9.3637182
TAR001,TAR001,TORRE D'ARESE Marzano/Maria,45.24349142,9.31338513
TAR002,TAR002,TORRE D'ARESE Marzano/Maria,45.24364709,9.31283975
TAR003,TAR003,TORRE D'ARESE Cascina Maggiore - SP9,45.23477244,9.32039955
TAR004,TAR004,TORRE D'ARESE Cascina Maggiore - SP9,45.23478668,9.32046905
TAR005,TAR005,TORRE D'ARESE Roma (Comune),45.24222349,9.3172625
TAR006,TAR006,TORRE D'ARESE Roma (Comune),45.24219825,9.31734032
TAR008,TAR008,MAGHERNO SP9 (Zona Industriale),45.23089289,9.3241528
TAR009,TAR009,MAGHERNO SP9 (Zona Industriale),45.23100632,9.32384238
TBE001,TBE001,TORRE BERETTI Roma/Sterciola (Posta),45.06069593,8.67049117
TBE002,TBE002,TORRE BERETTI Roma/Sterciola,45.0606452,8.67046224
TBE003,TBE003,TORRE BERETTI Frascarolo/Sterciola,45.06030534,8.67263066
TBE006,TBE006,TORRE BERETTI Frascarolo/Sterciola,45.06028764,8.67250346
TCO001,TCO001,TORRAZZA COSTE Cadé - Voghera,44.97847876,9.07663952
TCO002,TCO002,TORRAZZA COSTE Cadé - Voghera,44.97828131,9.07640677
TCO003,TCO003,TORRAZZA COSTE Pragate - SP20,44.96367679,9.1030941
TCO004,TCO004,TORRAZZA COSTE Pragate - SP20,44.96369085,9.10297617
TCO005,TCO005,TORRAZZA COSTE SP20 Schizzola (Bivio Torrazzetta),44.97594452,9.10541555
TCO006,TCO006,TORRAZZA COSTE SP20 Schizzola (Bivio Torrazzetta),44.97604554,9.10533316
TCO007,TCO007,TORRAZZA COSTE Vittorio Emanuele II,44.97594527,9.08773373
TCO008,TCO008,TORRAZZA COSTE Roma/Del Castello,44.97723768,9.08228665
TCO009,TCO009,TORRAZZA COSTE Roma/Dei Tigli,44.97739111,9.08239502
TIS001,TIS001,TORRE D'ISOLA SP526 (Bivio Cascina Grande),45.24576576,9.05651877
TIS002,TIS002,TORRE D'ISOLA SP526 (Bivio Cascina Grande),45.2459012,9.0563406
TIS003,TIS003,TORRE D'ISOLA Ca' De' Vecchi - SP526,45.23049624,9.07620196
TIS004,TIS004,TORRE D'ISOLA Ca' De' Vecchi - SP526,45.23075304,9.0760845
TIS005,TIS005,TORRE D'ISOLA Carpana - SP526,45.2363417,9.0706741
TIS006,TIS006,TORRE D'ISOLA Carpana - SP526,45.23623974,9.07092202
TIS007,TIS007,TORRE D'ISOLA Cascina S.Sofia - SP130,45.20705733,9.09454165
TIS008,TIS008,TORRE D'ISOLA Cascina S.Sofia - SP130,45.2070601,9.09439565
TIS009,TIS009,TORRE D'ISOLA Casottole - Dei Mille/Mameli,45.22739593,9.06542781
TIS010,TIS010,TORRE D'ISOLA Casottole - Dei Mille/Mameli,45.22760144,9.06479735
TIS011,TIS011,TORRE D'ISOLA Indipendenza/Libertà (Comune),45.21705112,9.07713663
TIS012,TIS012,TORRE D'ISOLA Boschetto - SP526,45.22311975,9.08327111
TIS013,TIS013,TORRE D'ISOLA Boschetto - SP526,45.22312396,9.08342367
TIS014,TIS014,TORRE D'ISOLA Sanvarese - Riviera/Montegrappa,45.23426767,9.05059178
TIS016,TIS016,TORRE D'ISOLA Sanvarese - Riviera,45.23438194,9.05069691
TIS017,TIS017,TORRE D'ISOLA Sette Filagni - Riviera/Dogana,45.23038345,9.056085
TIS018,TIS018,TORRE D'ISOLA Sette Filagni - Riviera/Dogana,45.23039331,9.05623116
TIS019,TIS019,TORRE D'ISOLA Massaua/Riviera,45.20443088,9.09900008
TIS020,TIS020,TORRE D'ISOLA Massaua/Riviera,45.20411766,9.09976451
TIS021,TIS021,TORRE D'ISOLA Indipendenza/Libertà (Comune),45.2167359,9.07763942
TIS022,TIS022,TORRE D'ISOLA SP526/Dell'Industria,45.25209912,9.04215528
TIS023,TIS023,TORRE D'ISOLA SP526/Dell'Artigianato,45.25222227,9.04209188
TIS024,TIS024,TORRE D'ISOLA Sanvarese - Riviera/Val Tanturla,45.23696797,9.04870429
TIS025,TIS025,TORRE D'ISOLA Sanvarese - Riviera/Val Tanturla,45.23683527,9.04899057
TIS026,TIS026,TORRE D'ISOLA Villaggio dei Pioppi,45.21925235,9.09044445
TIS027,TIS027,TORRE D'ISOLA Villaggio dei Pioppi,45.21943961,9.0903055
TIS029,TIS029,TORRE D'ISOLA Libertà (Chiesa),45.21619041,9.07766812
TLO002,TLO002,TROMELLO Battisti/Vittorio Veneto,45.21058953,8.87195259
TLO003,TLO003,TROMELLO Battisti/Vittorio Veneto,45.21106554,8.87158398
TLO004,TLO004,TROMELLO Marconi/Monte Nero,45.21005383,8.87354306
TLO005,TLO005,TROMELLO Marconi/Monte Nero,45.20983202,8.87370888
TNE003,TNE003,SPESSA Sostegno - SP9 Pavia,45.13360722,9.34671528
TNE004,TNE004,TORRE DE' NEGRI Belgioioso/Cervi,45.14869579,9.33477274
TNE005,TNE005,TORRE DE' NEGRI Belgioioso/Cervi,45.14859488,9.33515917
TPI001,TPI001,TORREVECCHIA PIA Cassinetta Linosa - SP9,45.27218197,9.26834511
TPI002,TPI002,TORREVECCHIA PIA Cassinetta Linosa - SP9,45.27216883,9.26825889
TPI004,TPI004,TORREVECCHIA PIA Vigonzone - SP412,45.27364062,9.31611308
TPI005,TPI005,TORREVECCHIA PIA Cascina Colombara - SP9,45.28057601,9.28035089
TPI006,TPI006,TORREVECCHIA PIA Cascina Colombara - SP9,45.28033365,9.2804135
TPI007,TPI007,TORREVECCHIA PIA Cascina Guzzafame - SP412,45.28994184,9.28888411
TPI008,TPI008,TORREVECCHIA PIA Cascina Guzzafame - SP412,45.28984804,9.28872723
TPI009,TPI009,TORREVECCHIA PIA Zibido al Lambro - SS.Pietro e Paolo,45.27982904,9.2742764
TPI010,TPI010,TORREVECCHIA PIA Zibido al Lambro - Monte Rosa/Pertini,45.27802784,9.27284058
TPI011,TPI011,TORREVECCHIA PIA Zibido al Lambro - Monte Rosa/Pertini,45.27765912,9.27282292
TPI012,TPI012,TORREVECCHIA PIA Zibido al Lambro - Piemonte,45.28202298,9.27666131
TPI013,TPI013,TORREVECCHIA PIA Zibido al Lambro - SS.Pietro e Paolo,45.27967518,9.27381869
TPI014,TPI014,TORREVECCHIA PIA Zibido al Lambro - Piemonte,45.2818657,9.27655517
TPI015,TPI015,TORREVECCHIA PIA Cassinetta - SP9,45.27887396,9.28530248
TPI016,TPI016,TORREVECCHIA PIA Cassinetta - SP9,45.2789607,9.28542775
TPI017,TPI017,TORREVECCHIA PIA Libertà/Olimpya,45.28140356,9.29364782
TPI018,TPI018,TORREVECCHIA PIA Libertà/Olimpya,45.28158523,9.29391803
TPI019,TPI019,TORREVECCHIA PIA Milano/Roma,45.28311807,9.29678693
TPI020,TPI020,TORREVECCHIA PIA Molino/Moro,45.28379176,9.29622952
TPI021,TPI021,TORREVECCHIA PIA Molino/Latteria,45.28609786,9.29455239
TPI022,TPI022,TORREVECCHIA PIA Molino/Latteria,45.28580477,9.294653
TPI023,TPI023,TORREVECCHIA PIA Roma/Del Popolo (Comune),45.2835715,9.29826932
TPI024,TPI024,TORREVECCHIA PIA Vigonzone - Lombardia/Manzoni,45.2724549,9.3086211
TPI025,TPI025,TORREVECCHIA PIA Vigonzone - Lombardia/SP412,45.27347862,9.31474103
TRO001,TRO001,TROVO Risorgimento/Libertà,45.28345031,9.03798609
TRO002,TRO002,TROVO Risorgimento/Libertà,45.28324786,9.03832201
TSI001,TSI001,TRAVACO SICCOMARIO La Rotta/Di Vittorio,45.16400019,9.14338402
TSI002,TSI002,TRAVACO SICCOMARIO La Rotta/De Gasperi,45.16384356,9.146304
TSI003,TSI003,TRAVACO SICCOMARIO Cascina Portichetto,45.16133657,9.14977531
TSI004,TSI004,TRAVACO SICCOMARIO Cascina Balena - Del Tovo,45.15456134,9.15166972
TSI005,TSI005,TRAVACO SICCOMARIO Matteotti (Cimitero),45.14746322,9.15326193
TSI006,TSI006,"TRAVACO SICCOMARIO Mezzano - Matteotti, 6",45.14578993,9.15754627
TSI007,TSI007,TRAVACO SICCOMARIO Mezzano - Po/Dei Ronchi,45.14300377,9.15996917
TSI008,TSI008,TRAVACO SICCOMARIO Mezzano - Po/Fossa,45.14059887,9.16175372
TSI009,TSI009,TRAVACO SICCOMARIO Mezzano - Po/Dei Ronchi,45.14341825,9.1599249
TSI010,TSI010,TRAVACO SICCOMARIO Marconi/VIII Marzo,45.14755294,9.16041921
TSI011,TSI011,TRAVACO SICCOMARIO Marconi/Fontana,45.15111819,9.16167817
TSI012,TSI012,TRAVACO SICCOMARIO Boschi - Cascina Mantavola,45.15357347,9.18081927
TSI013,TSI013,TRAVACO SICCOMARIO Boschi - Massacra,45.15305531,9.18450588
TSI014,TSI014,TRAVACO SICCOMARIO Boschi - Cascina Mantavola,45.15362275,9.18087587
TSI015,TSI015,TRAVACO SICCOMARIO Marconi/Pertini,45.15075216,9.16137958
TSI016,TSI016,TRAVACO SICCOMARIO Marconi/VIII Marzo,45.14782414,9.16033465
TSI017,TSI017,"TRAVACO SICCOMARIO Mezzano - Matteotti, 6",45.14578464,9.15775358
TSI018,TSI018,TRAVACO SICCOMARIO Matteotti (Cimitero),45.14751916,9.15338982
TSI019,TSI019,TRAVACO SICCOMARIO Cascina Balena - Del Tovo,45.15452958,9.1517309
TSI020,TSI020,TRAVACO SICCOMARIO Cascina Portichetto,45.1615054,9.1498988
TSI021,TSI021,TRAVACO SICCOMARIO La Rotta/De Gasperi,45.16393362,9.14649799
TSI022,TSI022,TRAVACO SICCOMARIO La Rotta/Di Vittorio,45.16425511,9.14257819
TSI023,TSI023,TRAVACO SICCOMARIO Roma/Da Vinci,45.15354866,9.16104878
TSI024,TSI024,TRAVACO SICCOMARIO Dante/Boezio/S.Agostino,45.15319756,9.16524787
TSI025,TSI025,TRAVACO SICCOMARIO Dante/Boezio,45.15323929,9.16521265
TSI026,TSI026,TRAVACO SICCOMARIO Roma/Da Vinci,45.15348538,9.16099676
TSI027,TSI027,TRAVACO SICCOMARIO Cascina Balena - Del Tovo,45.15499317,9.1518555
TTE001,TTE001,"TRECATE Roma, 30/31",45.43317066,8.73981525
TTE002,TTE002,TRECATE Roma/Da Vinci,45.43483302,8.74590618
TTE003,TTE003,TRECATE Roma/Micca,45.43488838,8.74587196
TTE005,TTE005,TRECATE Clerici/Lombardo,45.43543424,8.73333228
TTE006,TTE006,TRECATE Novara/Barassino,45.43188209,8.72730583
TTE008,TTE008,"TRECATE Roma, 30/31",45.43323465,8.7398031
TTE009,TTE009,TRECATE Clerici/Lombardo,45.43524345,8.73254514
TTE010,TTE010,TRECATE Novara/Sozzago,45.43189596,8.72765331
TVE001,TVE001,TORRICELLA VERZATE Roma/Cignoli (Scuole),45.01751897,9.17441365
TVE002,TVE002,TORRICELLA VERZATE Emilia (Zona Commerciale),45.02700123,9.16191766
TVE003,TVE003,TORRICELLA VERZATE Emilia (Zona Commerciale),45.02696378,9.16154419
TVE004,TVE004,TORRICELLA VERZATE Roma/Cignoli (Scuole),45.01742789,9.17456978
TVE005,TVE005,TORRICELLA VERZATE Roma/Emilia,45.02730824,9.16330287
TVE007,TVE007,TORRICELLA VERZATE Roma/Emilia,45.02732132,9.16349545
TZI001,TZI001,TRIVOLZIO Roma (Cimitero),45.25762533,9.04106582
TZI002,TZI002,TRIVOLZIO Roma (Cimitero),45.25780816,9.04124118
TZI003,TZI003,TRIVOLZIO S.Cornelio,45.26115613,9.04687043
TZI004,TZI004,"TRIVOLZIO Beri, 4 (Poliambulatorio)",45.2570527,9.04328216
TZI005,TZI005,"TRIVOLZIO Beri, 4 (Poliambulatorio)",45.25722695,9.04309451
VAP003,VAP003,VALEGGIO Della Chiesa (Chiesa),45.15076577,8.86198459
VAP006,VAP006,VALEGGIO Della Chiesa (Chiesa),45.15076317,8.86194011
VAZ001,VAZ001,VALENZA Cellini (Istituti),45.00826149,8.64574686
VAZ003,VAZ003,VALENZA FS - Della Repubblica,45.02376582,8.62613364
VAZ004,VAZ004,VALENZA FS - Della Repubblica,45.02307974,8.62727469
VAZ005,VAZ005,VALENZA Santuario/Pajetta,45.00841395,8.63784048
VAZ006,VAZ006,VALENZA Matteotti/Morosetti,45.00703011,8.64121267
VAZ007,VAZ007,VALENZA Dante/Camutari,45.01262506,8.64233426
VAZ008,VAZ008,VALENZA Gramsci,45.01125077,8.64234283
VAZ009,VAZ009,"VALENZA Della Repubblica, 28",45.01673463,8.63851835
VAZ010,VAZ010,"VALENZA Della Repubblica, 28",45.01677319,8.63858745
VBL001,VBL001,VELLEZZO BELLINI Nivolto - SP35 Dei Giovi,45.28607457,9.11765447
VBL002,VBL002,VELLEZZO BELLINI Nivolto - SP35 Dei Giovi,45.28593045,9.11760779
VBL003,VBL003,VELLEZZO BELLINI Origioso - SP24,45.26516199,9.10238348
VBL004,VBL004,VELLEZZO BELLINI Origioso - SP173,45.26511622,9.10295102
VBL005,VBL005,VELLEZZO BELLINI Cascina Rebecchino - SP22,45.27520088,9.09010862
VBL006,VBL006,VELLEZZO BELLINI Cascina Rebecchino - SP22,45.27521726,9.08977273
VBL007,VBL007,VELLEZZO BELLINI Giovenzano - Interno/Pavia,45.27308365,9.1146967
VBL008,VBL008,VELLEZZO BELLINI Giovenzano - Interno/Pavia,45.2729099,9.11479789
VBL011,VBL011,VELLEZZO BELLINI Giovenzano - Partigiani/Torriani,45.2718326,9.11236361
VBL012,VBL012,VELLEZZO BELLINI Giovenzano - Partigiani/Torriani,45.27177895,9.11266336
VBL013,VBL013,"VELLEZZO BELLINI Osteriette, 1",45.27534824,9.12122415
VBL014,VBL014,"VELLEZZO BELLINI Osteriette, 1",45.27529855,9.1207207
VBL015,VBL015,VELLEZZO BELLINI Marconi/S.Bartolomeo,45.26940292,9.10405031
VBL016,VBL016,VELLEZZO BELLINI Marconi/Manzoni,45.26934177,9.10388309
VBL017,VBL017,VELLEZZO BELLINI Roma/Marconi,45.26994839,9.09939536
VBL018,VBL018,VELLEZZO BELLINI Roma/Marconi,45.26995496,9.09932719
VDA001,VDA001,VILLANOVA D'ARDENGHI Marini,45.16983376,9.03939481
VDA002,VDA002,VILLANOVA D'ARDENGHI Roma (Municipio),45.17073409,9.04115935
VDA003,VDA003,VILLANOVA D'ARDENGHI Roma (Municipio),45.17067225,9.04118532
VDF001,VDF001,VIDIGULFO Pontelungo - SP205,45.28057529,9.21215324
VDF002,VDF002,VIDIGULFO Pontelungo - SP205,45.28016707,9.21218654
VDF004,VDF004,VIDIGULFO Cavagnera - Aniasi/Madonnina,45.30866886,9.23356018
VDF005,VDF005,VIDIGULFO Cavagnera - Aniasi/Madonnina,45.30833144,9.23421451
VDF006,VDF006,VIDIGULFO Cavagnera - Della Torre,45.30364533,9.23131995
VDF007,VDF007,VIDIGULFO Cavagnera - Della Torre,45.30348533,9.23137272
VDF008,VDF008,VIDIGULFO Mandrino - SP50,45.2972971,9.22657117
VDF009,VDF009,VIDIGULFO Mandrino - SP50,45.29712234,9.22652427
VDF010,VDF010,VIDIGULFO Vairano - Della Chiesa,45.27464099,9.2490407
VDF011,VDF011,VIDIGULFO Moro/Pertini,45.29032021,9.23759536
VDF013,VDF013,VIDIGULFO Carducci/Milano,45.29622514,9.23163515
VDF014,VDF014,VIDIGULFO Carducci/Dante,45.29649592,9.23259638
VDF015,VDF015,VIDIGULFO IV Novembre/Bichignana,45.28378991,9.23968949
VDF016,VDF016,VIDIGULFO IV Novembre/Bichignana,45.28404274,9.23938817
VDF018,VDF018,VIDIGULFO Libertà/Risorgimento,45.29566625,9.23499691
VDF019,VDF019,VIDIGULFO Libertà/Risorgimento,45.29545839,9.23505237
VDF022,VDF022,VIDIGULFO Madonnina/Aldo Moro,45.2929072,9.23767729
VDF023,VDF023,VIDIGULFO Madonnina/Aldo Moro,45.29279923,9.2374151
VDF024,VDF024,VIDIGULFO IV Novembre/Caduti,45.28753335,9.2367291
VDF025,VDF025,VIDIGULFO IV Novembre/Caduti,45.28782793,9.2366656
VDF026,VDF026,VIDIGULFO Moro/Pertini,45.28923314,9.23809045
VER001,VER001,"VERRUA PO XXVI Aprile, 37",45.11125371,9.18661818
VER002,VER002,"VERRUA PO XXVI Aprile, 37",45.11118224,9.1866541
VER003,VER003,VERRUA PO Casoni/Ferrari,45.11426917,9.17062809
VER004,VER004,VERRUA PO Casoni/Ferrari,45.11420459,9.17063624
VER005,VER005,"VERRUA PO Casoni, 18/36",45.11293443,9.16593168
VER006,VER006,"VERRUA PO Casoni, 18/36",45.11301882,9.16592989
VER007,VER007,VERRUA PO Vittorio Veneto (Comune),45.11088916,9.17611054
VER008,VER008,VERRUA PO Vittorio Veneto (Comune),45.1109246,9.17605103
VFT001,VFT001,VALERA FRATTA Cascina Boscata - SP412,45.26582717,9.32348103
VFT002,VFT002,VALERA FRATTA Cascina Boscata - SP412,45.26549497,9.32388545
VFT003,VFT003,VALERA FRATTA Cascina Casone,45.25148373,9.33293555
VFT004,VFT004,VALERA FRATTA Cascina Casone,45.25117706,9.33321626
VFT005,VFT005,VALERA FRATTA Vittorio Emanuele/Negri,45.25694551,9.33550227
VFT006,VFT006,VALERA FRATTA Vittorio Emanuele/Negri,45.25690181,9.33556984
VFT007,VFT007,VALERA FRATTA Vittorio Emanuele/Paolo VI,45.25567537,9.33371671
VFT008,VFT008,VALERA FRATTA Vittorio Emanuele/Paolo VI,45.25566329,9.33359941
VGV001,VGV001,VIGEVANO Torino/Sacchetti,45.31464528,8.85083154
VGV002,VGV002,VIGEVANO Sacchetti/Calzolaio d'Italia,45.31463412,8.85039222
VGV004,VGV004,VIGEVANO Rossini/Genova,45.31228728,8.85339937
VGV005,VGV005,VIGEVANO Morsella - Torino/Portalupa in Faenza,45.28918214,8.81290861
VGV007,VGV007,VIGEVANO Piccolini - Gravellona/Per Cilavegna,45.32236069,8.82548298
VGV008,VGV008,VIGEVANO Gravellona/Crispiniano,45.32200498,8.84483016
VGV009,VGV009,VIGEVANO Novara/Fossana,45.32310312,8.84539109
VGV010,VGV010,VIGEVANO Genova (Chiesa Cappuccini),45.30950514,8.85285009
VGV011,VGV011,VIGEVANO Genova/Verità,45.29813015,8.85343028
VGV012,VGV012,VIGEVANO Genova/Cattabrega,45.28241353,8.85410398
