fermata;lat;lon
CGA001;45,331587;9,019739782
CLA006;45,04724083;9,256188431
CLA001;45,04829754;9,229875282
CGE003;45,02982246;8,911662215
CLA002;45,04822455;9,229919714
CGI001;45,05098592;9,384459238
CGI010;45,06054133;9,435180518
CGI006;45,05978391;9,423431226
CGI009;45,0611753;9,412557018
CGI005;45,05827854;9,439054464
CGI003;45,0859491;9,450866437
CGI007;45,0598558;9,423392637
CGO007;45,19605276;8,769389751
CHP016;45,14932134;9,48522118
CHP008;45,13359724;9,51656158
CHP012;45,15247773;9,490499791
CHP001;45,13830348;9,505107705
CHP003;45,14291762;9,506476231
CHP006;45,13689166;9,507873128
CHP009;45,12648397;9,521601627
CHP013;45,14815234;9,481587867
CDL005;44,99724569;9,072149212
CDL003;44,96305731;9,058655013
CDL007;44,96537319;9,059962184
CDL004;44,96314032;9,058719574
CIL001;45,30965853;8,742845983
COA002;45,06145054;8,96909144
CIL002;45,30716975;8,744884432
CIL003;45,313712;8,743675159
FTU006;44,90323681;9,150554234
COA001;45,06148241;8,969193517
CLA003;45,044001;9,242654693
COA003;45,06545276;8,953302126
CLO009;45,15261793;9,373097403
CLO002;45,15882929;9,361974619
CLO005;45,15708039;9,367838776
CLO013;45,15856771;9,370837979
CML001;45,17621178;8,595060439
CMO011;45,13883728;8,457314547
CMO002;45,13104983;8,453503234
CMO014;45,13374745;8,459348549
CMO012;45,16398294;8,523144686
PAV174;45,18146563;9,169043474
CMO019;45,14367893;8,446580941
PAV175;45,1825169;9,170978509
CMO009;45,13904667;8,458214202
CMR012;45,12620688;9,119390181
MPE012;44,96339031;9,20860697
CMR023;45,14269371;9,09197974
CMR025;45,14125813;9,100644665
CMR026;45,14124025;9,109776064
MPE008;44,97914814;9,210609793
MPE004;44,97905445;9,191300881
PAV176;45,18455435;9,171019141
PAV177;45,18757208;9,170479536
PAV178;45,18919578;9,169609613
PAV179;45,19299199;9,167662703
PAV180;45,19394322;9,166197227
PAV181;45,19539651;9,163070336
MVE003;44,97115858;9,284693755
CNV001;44,94356607;9,274541862
CPA002;45,25234767;9,130520084
CPA001;45,2619913;9,123827896
CPA005;45,25549681;9,141475013
MVE002;44,96165419;9,276427986
PAV182;45,19676821;9,160008294
MPE006;44,97821292;9,223205875
MPE003;44,95148364;9,22365624
MPE010;44,95633987;9,216155864
CPN005;45,19683092;9,321893629
CPN006;45,19921369;9,319696939
CPN003;45,19882111;9,320452498
CPR003;45,31140626;9,019792096
CPR001;45,30912743;9,014447469
CPR005;45,31455167;9,025030203
CPR004;45,30842054;9,022659832
MPE007;44,99059222;9,246235225
CMR016;45,14121611;9,101328883
CRA005;45,41103908;8,782205285
CRA006;45,41492745;8,777399757
CAE002;45,31747446;9,105863046
CAE005;45,32169884;9,101417032
CAE003;45,31133216;9,106734776
CAE008;45,31777533;9,102317553
MPE005;44,97902812;9,191286119
CSE004;44,76051058;8,527080111
CSE001;44,75290923;8,52861866
CSE012;44,72666863;8,525969489
CSE011;44,73489551;8,518854157
MPE009;44,97891064;9,211033876
MPE011;44,95624747;9,216149242
MPE013;44,96343318;9,209082885
MPE014;44,99326523;9,237523423
MNO005;45,02289228;9,299333002
MNO003;45,03183119;9,295384996
CTI001;45,16408273;9,06119557
CTI002;45,1652224;9,060127078
MNO007;45,03668344;9,299434945
STR020;45,07588931;9,289299927
STR026;45,07559538;9,280554229
STV001;44,69901598;8,523246311
SUA001;45,03526846;8,741276484
SUA002;45,0348703;8,741582388
SVI002;45,22462662;9,209521882
SVI001;45,23130285;9,224590615
SVI005;45,22332749;9,228943372
SZI003;45,29389588;9,211790104
SZI006;45,3159844;9,202791519
SZI009;45,31625908;9,202413489
SZI004;45,31944867;9,200335318
SZI010;45,32405577;9,200836577
SZI007;45,31301247;9,205217458
SZP005;45,10883979;9,363913331
TAR005;45,24222349;9,317262502
TAR003;45,23477244;9,320399549
TAR001;45,24349142;9,313385129
TAR009;45,23100632;9,323842377
TBE001;45,06066872;8,67038521
TBE002;45,0606452;8,670462239
TBE003;45,06030534;8,672630664
TCO001;44,97847876;9,076639516
TCO003;44,96367679;9,103094096
TCO007;44,97594527;9,087733735
TIS026;45,21925235;9,090444448
TIS014;45,23426767;9,050591781
TIS001;45,24576576;9,056518768
TIS005;45,2363417;9,070674101
TIS003;45,23049624;9,076201958
TIS012;45,22311975;9,083271105
CPE008;45,04608351;9,298360202
TIS010;45,22760144;9,064797352
TIS011;45,21705112;9,077136631
CVN002;45,11141351;9,209715526
TIS017;45,23038345;9,056085005
TLO002;45,21058953;8,871952593
TLO003;45,21106554;8,871583975
TLO004;45,21005383;8,873543062
TLO005;45,20983202;8,873708885
TNA008;44,89106242;8,786383511
TNA006;44,89997337;8,86265434
TNA005;44,89452998;8,834971962
TNA001;44,89429792;8,826011768
TNA003;44,89286391;8,806033959
TNE004;45,14869579;9,334772739
TNE001;45,15070642;9,328517432
TPI018;45,28142538;9,293569597
TPI019;45,28330791;9,296869226
TPI023;45,2835715;9,298269316
TPI003;45,27359494;9,316038986
TPI025;45,27347862;9,314741034
TPI012;45,28193046;9,27652747
MZO005;45,26637531;9,275017301
TPI020;45,28379176;9,29622952
TPI016;45,2789607;9,285427746
TPI005;45,28057601;9,280350895
TPI002;45,27216883;9,268258891
MZO006;45,26611216;9,275014488
TPI013;45,27967518;9,273818689
TPI010;45,27796387;9,272822217
MZO003;45,26835702;9,273488345
TPI024;45,2724549;9,308621101
TPI022;45,28580477;9,294653003
CTS001;45,04980742;9,13390442
CTS004;45,04767603;9,128840051
CVE001;45,06318978;9,015203455
CVG001;44,98268088;9,168987503
SMA019;44,78255878;9,244283648
CVO001;45,35824342;8,81284742
CVO002;45,357904;8,813214728
CVO003;45,35018508;8,820158799
CVO004;45,34933776;8,821148246
CVO005;45,34655893;8,823774297
CVO006;45,36316682;8,809009776
CVO008;45,36863333;8,806374619
CVO007;45,36855621;8,806550432
DOR001;45,15493134;8,950714506
DOR003;45,15838446;8,948467842
DOR004;45,14896471;8,95059043
FCU004;44,7932717;9,165778265
FCU002;44,78307343;9,148608342
FGH004;45,17635406;9,315518609
FGH002;45,18374486;9,29384764
FLO001;45,04609511;8,682694574
FLO002;45,04837151;8,679098525
FLO003;45,04837922;8,679135117
FLO004;45,04614993;8,682695985
FRB001;45,11462836;8,864431947
FRB002;45,11443973;8,865583945
BOA001;44,82933905;8,540402392
FTU002;44,91464265;9,19118256
GCA001;45,17705181;8,991874453
GCA002;45,17155361;9,004299556
GCA003;45,17699083;8,992130481
GCA004;45,17921397;8,984264511
GCA005;45,17200066;9,002382312
GCA006;45,16479085;9,018520062
GCO001;45,19583321;8,922597373
GCO002;45,19691184;8,917694891
GCO003;45,19672187;8,917964895
GCO004;45,1944296;8,924730602
GCO005;45,19420654;8,928847278
GCO006;45,21288045;8,935476782
GCO007;45,20812026;8,961625618
GCO008;45,20818628;8,961960226
GCO009;45,2010923;8,925425263
GCO010;45,19262896;8,934736838
GCO011;45,20592988;8,956909984
GFE002;44,95779233;9,29520574
GGO003;45,25585773;9,155475918
GGO004;45,30446645;9,125139514
GGO013;45,28501462;9,141940057
GGO007;45,29215521;9,168438421
GGO001;45,27786314;9,14086213
GGO006;45,26811584;9,144264938
GGO008;45,26193732;9,140407053
GGO011;45,28549273;9,137651189
GLA001;45,09692818;8,81925951
GLO001;45,32916501;8,765536321
GLO003;45,34617463;8,775411268
GLO004;45,3299592;8,765505748
GLR001;44,81025513;8,541604563
SMA020;44,78296902;9,233887636
SMA021;44,78305754;9,233945772
BRL011;44,75477988;9,264220457
BRL007;44,73807272;9,281486902
GMB002;45,25578069;8,799946814
GMB003;45,25573042;8,79997369
GMB004;45,23527506;8,802297501
GMB005;45,23557243;8,802427885
GMB006;45,24230744;8,804313009
GMB007;45,2650039;8,854767739
GMB008;45,26536708;8,854821306
GMB009;45,25681444;8,856491954
GMB010;45,25673815;8,856613108
GMB011;45,25419646;8,862217125
GMB012;45,25421609;8,862003839
GMB013;45,25097181;8,862799355
GMB014;45,26547369;8,901125003
GMB015;45,25826544;8,904891101
GMB016;45,27862242;8,854206828
GMB017;45,26828683;8,854655092
GMB019;45,25962216;8,855859506
GNA001;45,02802832;8,763428706
GNA002;45,02807206;8,763295187
GZG001;45,20579007;9,362011821
GZN001;45,17950946;9,348132334
GZZ001;45,01337615;8,84404659
IMO001;45,1915095;9,413587282
IMO004;45,19814374;9,384118602
ISA001;45,02923214;8,850039587
LCH014;45,31988877;9,190068775
LCH012;45,32120671;9,139938829
LCH015;45,31884447;9,134188556
LCH004;45,31350899;9,153363749
LCH002;45,30628006;9,164491474
LCH017;45,32305613;9,138072782
LCH007;45,31794214;9,13891995
LCH006;45,3322178;9,126981021
LCT004;45,35382239;9,22715256
LCT010;45,35671213;9,230680087
CRP002;45,33048565;9,245182968
LCT013;45,35900977;9,223625147
LDI001;45,23520784;9,232141373
LDI003;45,23859948;9,233536664
LDI002;45,23527671;9,232467062
LDN009;45,31490674;9,258500473
LDN008;45,31999952;9,288146199
LDN003;45,30920909;9,265532941
LDN006;45,32264261;9,284748429
LDN011;45,31200425;9,26126891
LIN010;45,16635722;9,271144243
ROE008;45,01242296;9,349382166
ROM007;44,85815223;9,321406871
LOM001;45,12091112;8,794379354
BRL008;44,73988429;9,297473871
ROM002;44,84722044;9,331535613
ROM001;44,8472018;9,331502971
ROM009;44,84270689;9,331642888
MAG005;45,22332162;9,330075987
MAG004;45,22166469;9,323984752
MAG003;45,2214832;9,323975149
MAG002;45,22319246;9,329896878
MAG006;45,22300914;9,32791317
ROM010;44,84272607;9,331562624
BRL012;44,74561891;9,278303303
MBA007;44,99927805;9,10372407
MBA006;45,00432235;9,102517187
MBA003;44,99842502;9,08887313
PIZ002;45,04951741;9,058500372
PIZ001;45,0495131;9,058390472
PNZ002;44,84261555;9,107717228
PNZ008;44,84537422;9,103833495
RED001;45,03922847;9,204780313
PBR006;45,09902179;9,317768541
PBR005;45,09903671;9,318399487
PNZ010;44,85348383;9,095834502
MDE002;45,0951626;8,742525429
MDE003;45,07817329;8,764804411
MDE005;45,09279832;8,729139354
MDE006;45,09989665;8,729460073
MDE007;45,09954579;8,730498694
MDT001;45,02332123;8,892055967
MDT002;45,02332486;8,892136155
PNZ011;44,85348588;9,095700457
PNZ006;44,85163135;9,097186987
MEN010;44,80257209;9,280275304
PNZ004;44,8595085;9,111545111
PNZ005;44,85949573;9,11157054
PNZ003;44,86762863;9,127827956
BRL013;44,74556992;9,27824443
PNZ001;44,84223354;9,108132946
PNZ007;44,85161806;9,097114286
PNZ009;44,84544794;9,103941692
MGO004;45,25445095;9,074516485
MGO010;45,25131943;9,077567227
MGO009;45,2513519;9,077937961
MGO007;45,25758825;9,076947579
MGO005;45,23617015;9,086112849
MGO001;45,24079822;9,07987793
MGO003;45,25775161;9,076176552
MLN204;45,43701424;9,168930007
MLN202;45,43628683;9,168805634
MLN223;45,4482702;9,194169315
MLN211;45,44234256;9,167987867
PBR001;45,10095723;9,321981826
MLN215;45,43749649;9,178819049
MLN201;45,43737748;9,18295973
MNA001;45,01045389;9,204943675
PBR002;45,10101138;9,321968848
ROE010;45,00503299;9,328103389
RED002;45,03915672;9,20402526
SPO002;45,10770509;9,282880214
MNO004;45,03181255;9,295376928
ROE006;45,00078267;9,336571556
MPA003;45,11062818;9,514652996
MPA001;45,11765078;9,512993599
ROE003;45,02222434;9,361314975
MPE002;44,95150996;9,223709587
ROE004;45,02222678;9,361508327
ROE007;45,01227005;9,349374802
ROE001;45,00238033;9,340769153
MRA001;45,25224224;8,732415854
MRA002;45,25494463;8,742909429
MRA003;45,25513823;8,742956768
MRA004;45,26508093;8,79006022
MRA005;45,26499669;8,790045693
MRA006;45,2682155;8,789774479
MRA007;45,26059905;8,792421264
MRA009;45,26808261;8,789819917
MRA010;45,24340601;8,745874581
MRA011;45,24938806;8,743551247
MRB001;45,09559112;9,030879516
MRB002;45,09541914;9,034848916
MSE001;44,91223473;9,131106479
MTE004;45,16184966;9,467985084
MTE006;45,16948502;9,446190434
MTE011;45,17139297;9,442972892
MTE014;45,17428851;9,439404509
MTE001;45,1888876;9,422050101
MTE015;45,17713924;9,434055465
MVT002;45,28609561;8,993280936
MVT007;45,29014408;8,998944495
MVT010;45,28944195;8,986050239
MVT006;45,29084847;8,986590122
MVT013;45,28734358;8,993005248
MVT003;45,28179838;8,996315423
MVT005;45,28593195;8,995282426
MVT012;45,28520691;8,988050708
MZB002;45,05976014;8,846456349
MZB003;45,06218386;8,869246128
MZB005;45,05974694;8,846360745
MZB006;45,07405709;8,90337292
MZO008;45,25472329;9,286470041
MZO011;45,24801896;9,295481224
MZO010;45,24657175;9,298223461
NOR001;45,44600635;8,629899715
NOR002;45,44462419;8,645028135
NOR003;45,44323393;8,629527409
NOR004;45,44460033;8,644922918
OBI001;45,15421837;8,82896283
OBI002;45,15438076;8,828686223
OBI003;45,15307085;8,830138246
OBI004;45,15269816;8,830260515
MVT008;45,29015515;8,999057532
OTT001;44,62345123;9,334151728
OTT002;44,63483701;9,329088516
BRL009;44,73983051;9,297864432
BRL014;44,73132845;9,310379177
BRL015;44,73136018;9,310349745
BRL016;44,7283222;9,309130433
BRL017;44,72833319;9,309084297
BRL001;44,70863081;9,305115538
BRL018;44,69721136;9,297768424
BRL019;44,6971777;9,2977032
BRL004;44,68975277;9,303428022
PAV042;45,20777902;9,191339335
PAV043;45,22511209;9,140896939
CER002;44,68367212;9,307169206
PAV048;45,21881488;9,203465338
PAV049;45,19072937;9,168021505
OTT003;44,63471842;9,329081567
PAV345;45,22405746;9,105590452
PAV050;45,2178316;9,111524768
CTS003;45,04766026;9,128967
VZZpandosp;45,36018259;9,340922949
PAV051;45,17032567;9,144242619
PIC001;45,05054293;8,804801865
PIC003;45,04602017;8,798199691
PIC004;45,04606333;8,79831659
PIC005;45,05391157;8,807813976
PLA001;45,11209641;8,959269751
PLA002;45,11201999;8,959220239
PNA001;45,07462169;9,050563868
PPM004;45,10757681;9,442030095
PPM006;45,11092282;9,437247669
PPM009;45,11357542;9,438275547
PRN001;45,28542662;8,750301904
PRN002;45,2856728;8,750319021
PRN003;45,2795393;8,748769724
PRN004;45,28195117;8,749377394
REA001;45,11579421;9,155910701
ROE002;45,00247183;9,340963626
ROE005;45,00072805;9,336567924
ROE009;45,00507493;9,328237243
ROM013;44,83710363;9,32849675
ROM004;44,82027742;9,32643115
ROM005;44,8080142;9,323496618
ROO001;45,30120029;9,11196494
ROO002;45,28719062;9,09027436
ROP001;45,04871182;9,149015272
ROR003;45,22606627;9,276334304
ROR001;45,2308921;9,273254352
ROR005;45,22847708;9,275677997
ROS003;44,9223804;9,089262023
RTE008;45,35336665;9,019656084
RTE002;45,35236807;9,015954368
RTE003;45,34898745;9,013778168
RUI005;44,90146962;9,22858479
RZZ007;45,3756153;9,140444371
SAE001;44,98496963;8,808745737
SCB007;45,15721619;9,398779687
SCB001;45,14282456;9,423583171
SCB005;45,15730259;9,403977077
SDC006;45,02720424;9,339897749
SDC001;45,03595913;9,359973331
SDC004;45,03239572;9,355027865
SDC005;45,02672244;9,348416812
ZAV809;44,8581998;9,256531477
SGG001;45,17384211;8,790688714
SGG002;45,17389745;8,790853255
ZAV805;44,87916414;9,267490687
ZAV014;44,87915539;9,267383025
SGG005;45,17739885;8,790449432
SGT004;45,03573776;9,181862416
SGT006;45,03350488;9,176601828
SGU011;45,22193661;9,206665093
ZAV015;44,87944331;9,267069458
SGU013;45,24019545;9,190864992
SLL001;45,12495941;8,909961921
SLL002;45,12507123;8,909902262
SMA001;44,71359791;9,235892331
SMA002;44,75241121;9,244274916
SMA004;44,77422956;9,256692927
SMA008;44,7725712;9,229005566
ZAV016;44,88511827;9,264732503
ZAV017;44,88474406;9,264609227
SMS022;45,15581666;9,113072844
SMS023;45,1555825;9,113285621
SMS024;45,16049567;9,131911578
SMS025;45,1606163;9,132213149
SMV018;45,00622804;9,297680841
SMV011;44,99117623;9,323557255
SMV013;44,98844507;9,318566571
SMV009;44,97487348;9,305994945
SMV017;44,98924313;9,301833947
SMV005;44,98573035;9,300660135
SMV016;44,99463957;9,298060041
SMV015;44,99879893;9,293657936
SMV010;45,00100536;9,285141348
SMV002;45,00296105;9,278047202
SMV007;45,0102097;9,27497382
SMV001;45,00301363;9,278093503
SNB016;45,09326447;8,879206015
SNB017;45,10046539;8,935025822
SNB019;45,09827391;8,891884451
SNB020;45,10527273;8,905241583
SNB021;45,10338231;8,90723631
SOM001;45,13579933;9,086632946
SOM002;45,11772756;9,113727756
SOM003;45,12881955;9,082645129
SPO001;45,10845785;9,2827605
SPT002;45,03992613;8,94782231
SRL001;45,11337289;8,669074294
SRL002;45,11332409;8,669032572
CGI012;45,05422476;9,435724066
SSS003;45,13310511;9,346769312
SSS001;45,11343037;9,348795599
STR012;45,06818212;9,305379207
STR046;45,06822497;9,305282753
STR003;45,06313219;9,304066449
STR017;45,07901842;9,300531991
STR001;45,0540213;9,300920358
STR050;45,07606992;9,298825576
MZO001;45,26240041;9,276616559
TPI008;45,28984804;9,288727235
TRO002;45,28324786;9,038322008
TRO001;45,28345031;9,037986094
TTE003;45,43488838;8,745871959
TTE004;45,43317066;8,739815247
TTE005;45,43543424;8,733332284
TTE006;45,43188209;8,727305823
TVE001;45,01751897;9,174413652
TVE002;45,02684913;9,161388532
TVE006;45,02486343;9,167506863
TZI003;45,26115613;9,046870431
TZI001;45,25762533;9,041065825
TZI004;45,2570527;9,043282164
VAZ003;45,02376582;8,626133643
VAZ004;45,02307974;8,627274689
VAZ011;45,01975305;8,634091249
VAZ012;45,01969192;8,633995228
VAZ005;45,00841395;8,637840483
VAZ006;45,00703011;8,641212667
VAZ008;45,01125077;8,642342828
VAZ007;45,01262506;8,642334262
VAZ009;45,01678461;8,63857247
VBL009;45,27563261;9,121685497
VBL018;45,26995496;9,099327195
VBL001;45,28607457;9,117654473
VBL007;45,27308365;9,1146967
VBL015;45,26940292;9,104050314
VBL005;45,27520088;9,09010862
VBL003;45,26516199;9,102383478
VBL013;45,27534824;9,121224149
VBL012;45,27173663;9,112344833
VDA001;45,16983376;9,039394805
VDA002;45,17073409;9,041159354
VDF018;45,29566625;9,234996908
VDF011;45,29032021;9,237595359
VDF020;45,29208703;9,234604501
VDF008;45,2972971;9,226571169
VDF010;45,27464099;9,249040703
VDF001;45,28057529;9,212153241
VDF013;45,29622514;9,231635151
VDF016;45,28404274;9,239388167
VDF006;45,30364533;9,231319949
VDF012;45,2881939;9,237078544
VDF015;45,28378991;9,239689494
VER008;45,1109246;9,176051028
VER003;45,11426917;9,170628089
VER006;45,11301882;9,165929892
VFT005;45,25694551;9,335502268
VFT003;45,25148373;9,332935553
VFT007;45,25567537;9,333716711
VGV002;45,31460864;8,850404815
VGV004;45,31228728;8,853399365
VGV005;45,28918214;8,812908614
VGV007;45,32236069;8,825482975
VGV008;45,32203598;8,844709698
VGV009;45,32310312;8,845391091
VGV010;45,30950514;8,852850087
VDF019;45,29545839;9,235052369
VDF021;45,29094486;9,234589744
VDF017;45,28804776;9,236474003
BSO002;45,25894333;9,234137701
MVT011;45,28527125;8,987946414
PIG009;45,02193132;9,230444646
MNA004;45,0104086;9,205235629
BAT001;45,26584996;9,065665033
MGO008;45,25433956;9,077964184
CHP014;45,14816568;9,481355648
CHP007;45,13381614;9,516618776
LDN005;45,32271398;9,284771678
VDF004;45,30866886;9,233560178
LDN007;45,31994844;9,287702013
BSE001;45,30739511;9,312492124
BEG004;45,16281131;9,288481327
BEG005;45,16192442;9,293179485
BEG006;45,16049174;9,308104114
BEG007;45,16066498;9,307952366
PAV485;45,20782973;9,191568692
PAV486;45,21868986;9,203452551
SGU015;45,2221388;9,207011488
SVI003;45,22449722;9,209691723
SVI004;45,23150567;9,225149472
VDF007;45,30348533;9,231372718
VDF005;45,30833144;9,234214515
BEG018;45,15703394;9,318697695
BEG003;45,15691954;9,319155353
TNE005;45,14859488;9,335159167
SZP001;45,10796509;9,355721737
SZP004;45,10803054;9,355988189
ZGM012;45,36709835;9,114757108
ZGM011;45,3684718;9,119041758
ZGM013;45,36494617;9,109580548
ZGM014;45,36932995;9,13677083
ROO003;45,30104361;9,111896138
VBL002;45,28593045;9,117607785
ZGM015;45,35313939;9,126418248
ZGM016;45,34072293;9,11231279
VLN005;45,15386514;8,66595108
MRA013;45,24338249;8,745776293
MRA014;45,24916927;8,743330754
VGV031;45,32207127;8,844860981
VGV032;45,32259011;8,825015623
GCO014;45,19424219;8,928106978
CVO012;45,3630268;8,809006135
VAZ001;45,00826149;8,645746858
MDE009;45,07834036;8,764675086
VGV011;45,29813014;8,853430276
VGV012;45,28241352;8,854103975
VGV013;45,31083543;8,855325673
VGV014;45,31120523;8,857764573
VGV015;45,3127563;8,858001644
VGV016;45,31239738;8,859818468
VGV017;45,28814586;8,885631279
VGV018;45,31398879;8,867784397
VGV019;45,28913437;8,812997743
VGV020;45,29745585;8,853413533
VGV021;45,28285884;8,854018309
VGV022;45,3228608;8,810308214
VGV023;45,30631799;8,869598447
VGV024;45,27305772;8,896995824
VGV025;45,30045205;8,853282946
VGV026;45,32662485;8,842111225
VGV028;45,30371029;8,853127765
VGV029;45,28914334;8,853724803
VHR015;45,01285325;9,011736121
VGV036;45,28794652;8,886116546
VHR019;44,98304393;9,036416682
VHR033;44,98659088;8,996702209
VHR018;44,98400367;9,033175217
VHR017;44,99711906;9,038479092
VHR023;45,03291395;9,023446671
VHR038;44,98953721;9,018764566
VHR041;44,99405437;9,012575344
VHR152;44,99228631;9,012258234
VHR046;44,98869501;9,009619604
VHR048;44,98691126;9,008587824
VSA013;45,17507627;9,224987618
